"","Qtr","x1_qtrs","x2_qtrs","x3_qtrs","x4_qtrs","x5_qtrs","x6_qtrs","x7_qtrs","x8_qtrs","x9_qtrs","x10_qtrs","x11_qtrs","x12_qtrs","x13_qtrs","x14_qtrs","x15_qtrs","x16_qtrs","x17_qtrs","x18_qtrs","x19_qtrs","x20_qtrs","x21_qtrs","x22_qtrs","x23_qtrs","x24_qtrs","x25_qtrs","x26_qtrs","x27_qtrs","x28_qtrs","x29_qtrs","x30_qtrs","x31_qtrs","x32_qtrs","x33_qtrs","x34_qtrs","x35_qtrs","x36_qtrs","x37_qtrs","x38_qtrs","x39_qtrs","x40_qtrs"
"62",2008 Q3,6.84257575757576,6.65545454545455,6.27530303030303,5.84969696969697,5.50833333333333,5.29636363636364,5.20954545454545,5.21924242424242,5.29257575757576,5.39924242424242,5.51909090909091,5.63363636363636,5.73681818181818,5.82272727272727,5.89060606060606,5.93954545454545,5.97106060606061,5.98909090909091,5.99409090909091,5.99045454545455,5.97954545454545,5.9630303030303,5.94409090909091,5.92363636363636,5.90333333333333,5.88363636363636,5.86575757575758,5.85075757575758,5.83727272727273,5.8280303030303,5.82287878787879,5.82030303030303,5.82121212121212,5.82621212121212,5.83318181818182,5.84484848484848,5.85818181818182,5.87590909090909,5.89469696969697,5.91818181818182
"63",2008 Q4,3.80015625,3.31765625,3.286875,3.4359375,3.64171875,3.846875,4.0309375,4.18828125,4.31890625,4.426875,4.51796875,4.5934375,4.66,4.716875,4.76921875,4.81765625,4.86265625,4.905625,4.9475,4.98734375,5.02703125,5.06484375,5.1034375,5.13984375,5.17640625,5.2121875,5.24609375,5.280625,5.3128125,5.34515625,5.37625,5.405,5.43359375,5.46125,5.48671875,5.5125,5.53625,5.559375,5.58125,5.6021875
"64",2009 Q1,2.86903225806452,2.56467741935484,2.46790322580645,2.47483870967742,2.53177419354839,2.61193548387097,2.70177419354839,2.79387096774194,2.88612903225806,2.97596774193548,3.06112903225806,3.14225806451613,3.21854838709677,3.29064516129032,3.35870967741935,3.42306451612903,3.48322580645161,3.53935483870968,3.59387096774194,3.64532258064516,3.69387096774194,3.73935483870968,3.78370967741935,3.8258064516129,3.86548387096774,3.90290322580645,3.93935483870968,3.9741935483871,4.00774193548387,4.03951612903226,4.06967741935484,4.09935483870968,4.12870967741936,4.15532258064516,4.18177419354839,4.20677419354839,4.2308064516129,4.25467741935484,4.27629032258065,4.29903225806452
"65",2009 Q2,2.83822580645161,2.7408064516129,2.74564516129032,2.83016129032258,2.96354838709677,3.12177419354839,3.28870967741935,3.45354838709677,3.6091935483871,3.75322580645161,3.88451612903226,4.00129032258064,4.10661290322581,4.19951612903226,4.28193548387097,4.35532258064516,4.42016129032258,4.47806451612903,4.53064516129032,4.57806451612903,4.62112903225806,4.6608064516129,4.69709677419355,4.73161290322581,4.76274193548387,4.79241935483871,4.82112903225806,4.84822580645161,4.87467741935484,4.90016129032258,4.92451612903226,4.94854838709677,4.97177419354839,4.99435483870968,5.01661290322581,5.03854838709677,5.06112903225806,5.08161290322581,5.10306451612903,5.12290322580645
"66",2009 Q3,3.04530303030303,3.18575757575758,3.3680303030303,3.565,3.76484848484848,3.95939393939394,4.1419696969697,4.30984848484848,4.46045454545455,4.59484848484848,4.71242424242424,4.81469696969697,4.90242424242424,4.97772727272727,5.04,5.09469696969697,5.13878787878788,5.1769696969697,5.20893939393939,5.23469696969697,5.25727272727273,5.27560606060606,5.29227272727273,5.30590909090909,5.31818181818182,5.32984848484849,5.34,5.34939393939394,5.35848484848485,5.36742424242424,5.37651515151515,5.38606060606061,5.39575757575758,5.40454545454545,5.41348484848485,5.42409090909091,5.43439393939394,5.44545454545455,5.45712121212121,5.46878787878788
"67",2009 Q4,3.69765625,3.94328125,4.1396875,4.29,4.4103125,4.51140625,4.60109375,4.68296875,4.7575,4.826875,4.89109375,4.94890625,5.000625,5.04734375,5.08921875,5.12609375,5.15734375,5.1859375,5.21015625,5.23109375,5.25140625,5.26796875,5.2828125,5.2965625,5.30921875,5.321875,5.3328125,5.34359375,5.3534375,5.36515625,5.3740625,5.38515625,5.3953125,5.40625,5.41703125,5.42859375,5.44046875,5.4528125,5.4653125,5.478125
"68",2010 Q1,3.98516129032258,4.17096774193548,4.3091935483871,4.40274193548387,4.47064516129032,4.52903225806452,4.58467741935484,4.64225806451613,4.70209677419355,4.76177419354839,4.82322580645161,4.88274193548387,4.9391935483871,4.99322580645161,5.04306451612903,5.09,5.13258064516129,5.17161290322581,5.20725806451613,5.2391935483871,5.26838709677419,5.2941935483871,5.31790322580645,5.3391935483871,5.35983870967742,5.37838709677419,5.39596774193548,5.4108064516129,5.42677419354839,5.44177419354839,5.45435483870968,5.46870967741935,5.48209677419355,5.49532258064516,5.50806451612903,5.52112903225806,5.53451612903226,5.54709677419355,5.55983870967742,5.57370967741936
"69",2010 Q2,4.46245901639344,4.5355737704918,4.57688524590164,4.6,4.61803278688525,4.64147540983607,4.6727868852459,4.7127868852459,4.7583606557377,4.80737704918033,4.86,4.91147540983607,4.96081967213115,5.00819672131148,5.05245901639344,5.09180327868852,5.12868852459016,5.16196721311475,5.19180327868852,5.21803278688525,5.24262295081967,5.26344262295082,5.2844262295082,5.30147540983607,5.31836065573771,5.33295081967213,5.34704918032787,5.36065573770492,5.3727868852459,5.38540983606557,5.39819672131147,5.40967213114754,5.42180327868852,5.43229508196721,5.44426229508197,5.45590163934426,5.46770491803279,5.48032786885246,5.49229508196721,5.50573770491803
"70",2010 Q3,4.52772727272727,4.57666666666667,4.58924242424242,4.57181818181818,4.54439393939394,4.51924242424242,4.50060606060606,4.4930303030303,4.49545454545455,4.50575757575758,4.52242424242424,4.54272727272727,4.56666666666667,4.59227272727273,4.61787878787879,4.64378787878788,4.66818181818182,4.69212121212121,4.71530303030303,4.73787878787879,4.75772727272727,4.77772727272727,4.7969696969697,4.81515151515152,4.83151515151515,4.84757575757576,4.86393939393939,4.87893939393939,4.89378787878788,4.9080303030303,4.92212121212121,4.93590909090909,4.94969696969697,4.9630303030303,4.97712121212121,4.99075757575758,5.00409090909091,5.01757575757576,5.03166666666667,5.04454545454545
"71",2010 Q4,4.7009375,4.77453125,4.83046875,4.86640625,4.8875,4.90234375,4.9153125,4.92890625,4.9434375,4.9603125,4.97765625,4.9959375,5.0153125,5.0334375,5.05078125,5.06953125,5.0865625,5.10171875,5.1175,5.13203125,5.14640625,5.16,5.1721875,5.18421875,5.19609375,5.20640625,5.2171875,5.22765625,5.2378125,5.24671875,5.25671875,5.26453125,5.2740625,5.28234375,5.29078125,5.29921875,5.3071875,5.31578125,5.3234375,5.33078125
